path,label
ang20200708t195325_ch4mf_v2y1_img/neg/ang20200708t195325_ch4mf_v2y1_img_tile256x256+219+4661.tif,-1
ang20200708t200101_ch4mf_v2y1_img/pos/ang20200708t200101_ch4mf_v2y1_img_tile256x256+149+4733.tif,1
ang20200708t200905_ch4mf_v2y1_img/pos/ang20200708t200905_ch4mf_v2y1_img_tile256x256+310+1183.tif,1
ang20200708t201547_ch4mf_v2y1_img/neg/ang20200708t201547_ch4mf_v2y1_img_tile256x256+324+5064.tif,-1
ang20200708t201547_ch4mf_v2y1_img/pos/ang20200708t201547_ch4mf_v2y1_img_tile256x256+0+3712.tif,1
ang20200708t201547_ch4mf_v2y1_img/pos/ang20200708t201547_ch4mf_v2y1_img_tile256x256+179+2673.tif,1
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+1164.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+119.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+1487.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+1746.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+378.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+3991.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+4373.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+4650.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+4924.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+5348.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+0+670.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+160+2515.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+173+6221.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+190+3616.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+257+5092.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+271+0.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+276+4718.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+334+1666.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+338+4272.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+35+5620.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+397+2244.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+398+2897.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+423+445.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+449+5636.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+481+3822.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+483+3462.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+498+3166.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+500+5935.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+510+2616.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+521+6236.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+537+48.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+548+1978.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+552+4742.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+555+5297.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+556+5028.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+557+1254.tif,0
ang20200708t202321_ch4mf_v2y1_img/bg/ang20200708t202321_ch4mf_v2y1_img_tile256x256+87+5918.tif,0
ang20200708t202321_ch4mf_v2y1_img/pos/ang20200708t202321_ch4mf_v2y1_img_tile256x256+294+1229.tif,1
ang20200708t202321_ch4mf_v2y1_img/pos/ang20200708t202321_ch4mf_v2y1_img_tile256x256+297+825.tif,1
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+0+1794.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+0+2094.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+0+2734.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+0+3695.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+0+4086.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+116+154.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+127+2362.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+14+3019.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+150+634.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+16+5177.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+160+1492.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+197+5749.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+226+6011.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+270+894.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+277+3745.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+297+3087.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+327+2790.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+391+2177.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+4+4853.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+419+2518.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+420+5264.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+44+4472.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+467+1465.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+471+361.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+481+4002.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+506+4999.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+510+1818.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+515+1176.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+518+4261.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+528+5738.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+539+97.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+556+681.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+561+3263.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+568+6174.tif,0
ang20200708t203038_ch4mf_v2y1_img/bg/ang20200708t203038_ch4mf_v2y1_img_tile256x256+6+971.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+1022.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+11110.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+11528.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+12040.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+1925.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+2466.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+4362.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+5041.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+8269.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+9984.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+101+4016.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+101+4642.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+154+6668.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+154+9238.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+157+2816.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+17+6049.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+174+8011.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+187+7288.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+197+8932.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+204+755.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+222+6342.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+224+1345.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+231+10761.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+243+10363.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+268+11437.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+279+6053.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+28+447.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+285+11933.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+304+1713.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+308+12194.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+310+12492.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+325+9838.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+327+1973.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+335+5090.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+335+8340.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+359+2249.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+40+12435.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+400+3661.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+417+9568.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+466+137.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+475+2508.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+481+7754.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+481+8023.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+494+3992.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+501+7152.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+51+5376.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+514+1072.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+516+6883.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+519+5785.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+534+10517.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+534+3012.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+535+9251.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+538+5383.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+539+1405.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+539+683.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+540+4443.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+542+6357.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+543+7471.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+543+8900.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+547+3307.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+555+11748.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+556+397.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+560+4821.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+561+6613.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+570+11408.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+574+12364.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+577+10156.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+579+8616.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+59+88.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+62+5739.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+69+2192.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+74+3551.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+8+12728.tif,0
ang20200708t204153_ch4mf_v2y1_img/bg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+98+9551.tif,0
ang20200708t204153_ch4mf_v2y1_img/neg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+5965.tif,-1
ang20200708t204153_ch4mf_v2y1_img/neg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+34+734.tif,-1
ang20200708t204153_ch4mf_v2y1_img/neg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+450+3439.tif,-1
ang20200708t204153_ch4mf_v2y1_img/neg/ang20200708t204153_ch4mf_v2y1_img_tile256x256+87+7251.tif,-1
ang20200708t204153_ch4mf_v2y1_img/pos/ang20200708t204153_ch4mf_v2y1_img_tile256x256+0+7011.tif,1
ang20200708t204153_ch4mf_v2y1_img/pos/ang20200708t204153_ch4mf_v2y1_img_tile256x256+184+7742.tif,1
ang20200708t204153_ch4mf_v2y1_img/pos/ang20200708t204153_ch4mf_v2y1_img_tile256x256+243+3249.tif,1
ang20200708t204153_ch4mf_v2y1_img/pos/ang20200708t204153_ch4mf_v2y1_img_tile256x256+45+8532.tif,1
ang20200708t204153_ch4mf_v2y1_img/pos/ang20200708t204153_ch4mf_v2y1_img_tile256x256+509+11127.tif,1
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+1003.tif,0
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+11189.tif,0
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+12083.tif,0
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+1933.tif,0
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+3139.tif,0
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+4467.tif,0
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+4844.tif,0
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+5125.tif,0
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+747.tif,0
ang20200708t205253_ch4mf_v2y1_img/bg/ang20200708t205253_ch4mf_v2y1_img_tile256x256+0+7584.tif,0
